Bin	X932	X933	X934	X935	X937	X938	X939	X940	X941	X942	X943	X944	X945	X946	X947	X948	X949	X950	X951	X952	X953	X954	X955	X956	X957	X958	X959	X960	X961	X962	X963	X964	X965	X966	X967	X968	X969	X970	X971	X972	X973	X974	X975	X976	X978	X979	X980	X981	X982	X983	X984	X985	X986	X987	X988	X989	X990	X991	X992	X993
group3_bins.117	0	247.101605004797	0	140.5139122398	208.608994734407	0	0	0	0	0	144.696821369217	310.815084732771	219.67919542212	0	0	217.78299128785	216.328612870542	200.480204198971	168.318790538831	245.604064665203	257.994916503633	184.936682485493	250.55595158282	149.096373462249	185.34648975098	267.792399075923	0	261.025437203851	0	533.947178689197	0	255.457176913769	191.057454669111	155.825109104395	336.351016191797	290.304922947809	201.823049104817	276.125226253539	263.211574986379	283.627163116408	0	163.529531530826	198.78887527963	0	110.954339908511	639.984337771129	123.403654256792	139.992960382001	0	0	0	0	151.650154447378	0	333.665047532915	127.686724738742	0	279.087317169758	223.652744738256	194.845573105162
group3_bins.134	573.026082283786	430.167827320986	821.014524641512	1606.54520052382	610.2811799549	633.573936268244	1331.95759521302	1652.96548011063	1563.20583808946	1193.60533202492	1171.53617572629	747.443517726223	1543.14720831573	650.04408042731	2272.14874049167	986.334633019169	1337.44769903246	1861.36304312211	720.042679247941	920.341430244673	1001.44769748262	630.923678590118	743.574951152292	723.791047335724	501.224687026423	1074.40588650264	959.450894243051	563.808154017581	1085.66514886495	1066.66591577947	1675.16464852108	593.376851647313	421.161543725088	1533.13517246915	730.37906880609	708.239879156656	1652.2998533045	1514.05282010111	617.565195608145	722.178968131927	557.799686084641	492.583945496694	522.114518052563	615.503303790812	1763.98957927331	725.06341066191	1537.14194787608	1768.81913198147	1891.99823118011	1431.72101133283	1346.35719238299	1866.5725010442	881.273725696786	917.035705664175	2471.06736634953	855.250020964956	1574.06430494664	838.849292944374	1433.92057869713	2487.01198267803
group3_bins.177	2093.7599808438	830.213478897826	1469.30878836404	331.803695292172	396.262774874773	162.627079946238	1153.36504773943	2022.8286139685	438.357060816391	824.031601209252	373.857019382969	1288.93809368354	938.021876133438	375.170187685375	1068.96504704471	418.978056809362	701.614157817264	272.781021694475	1275.58226185656	887.286678716672	2238.23106424331	354.962875772682	592.409855353366	1186.78687161017	250.753070595282	388.159668338433	286.861834606884	704.54454593405	3135.32154677286	1291.82175500513	700.93645250765	363.879851115005	282.711852976012	200.582738316152	760.107644503983	1024.87589941138	516.50742805365	526.110590579619	522.836041509084	376.651699755918	281.261434029155	697.440274384108	272.674306855183	557.165930249539	374.481597471066	191.245121418899	342.849742246232	774.139437447432	2201.879867816	237.216269713936	645.518591706893	274.441574425659	319.140525284858	507.033209660773	266.679445447369	714.886284483192	1016.51651017179	339.993778730333	349.807971642159	421.695150917082
group3_bins.182	1145.17616307824	974.559725494899	1092.48943890947	2037.22272242803	1065.70874366533	887.587463769267	1172.08801896133	1119.54744250163	1717.98100569221	1767.93530441898	1387.87179191845	1489.85146419096	1865.7459078656	1273.9225016476	1609.55022090435	986.49622542529	958.11204849343	1343.01236352283	1056.36025948534	955.657025276337	994.874091012323	1494.87845999243	1457.77971860744	791.124034823487	720.07279428421	893.510068644144	1150.8011881411	838.525513008975	1167.16273804486	1489.68239533362	1570.87688376845	1284.69690461228	921.461665287281	1097.67588094395	998.638358546719	1000.91980359321	1668.54612057248	1650.62217796894	928.587512251458	1350.64348133906	1009.5790663762	486.13232923234	696.831869089764	497.774298564636	1604.36704207188	1182.69209648878	1509.42333755535	1646.66576402463	1748.50768340082	1097.50376311106	1209.2890335365	1479.93748678477	1189.50843725374	1073.03284741361	1830.52167073229	1319.09108527297	1380.62531432247	1027.94908104953	1602.84912625659	1562.61771557254
group3_bins.183	545.437337764001	957.207208933942	1905.62021474899	738.20728813285	221.620633108855	458.336502304853	851.40082417272	854.370278139935	845.121787903742	650.964173809129	387.235535834354	388.63185196749	1112.09829738346	400.592047883461	691.706067226475	367.749001980219	912.931640060537	213.228964360258	416.180018736911	173.073579757764	595.20936786889	434.98600568837	422.664691102007	693.752853594784	749.447406502592	581.045543869976	569.697586762573	1749.47033354042	722.522631051361	1412.57100667149	601.204308092194	452.641245168181	340.574612881761	419.766839031526	487.976553822218	1416.02007809788	2349.2411354502	519.907692869626	0	661.77910201586	342.054687586853	503.448951680763	0	228.887032018136	563.577676655853	290.670700244234	550.745319855183	714.044530439282	509.711120943831	0	690.531299790483	746.014777191847	432.07256875829	494.807902779351	471.936392848356	451.616401837095	800.66051365074	208.408330561631	634.947622147829	333.440525250567
group3_bins.185	182.393589128073	156.584822525291	250.012252520837	130.869646660289	237.99373343274	0	424.474057000381	312.734424732213	369.460066410536	296.416882654096	326.343716760767	279.512921011285	258.910814607075	0	271.701014100344	173.150135624074	307.888130988288	181.574053485975	0	156.209434544446	178.798118886559	333.765218476252	290.503933874196	281.448063937865	0	169.467160918791	288.26916913616	271.331071685663	581.633706131215	599.014722832305	377.279324046509	170.354014949287	278.744580652569	143.869337942464	146.249890733574	424.080074131913	313.191803188598	170.099930678434	266.263831688133	228.071130603965	0	292.172924949183	277.722956065345	154.813590256626	376.564192824082	196.506540657464	293.380953403042	420.456239160943	295.792770516092	363.281749018591	234.663900867931	170.240671304158	237.929561811126	214.136599197184	232.021349188128	345.264624885799	370.43080029662	235.650077497021	437.98577635531	348.717244768173
group3_bins.187	698.473938304878	672.382523225706	779.585780048968	994.802858367437	704.540716630471	313.129034080377	1052.83763372875	747.587266745839	1257.19228914499	828.95573076574	717.081334019618	929.432673598622	887.435197857247	441.399000829127	841.519673533199	1237.76035457555	701.898951659391	945.257302357746	1001.96398542578	930.767742564615	1060.31104137115	938.597340598235	982.123342293093	756.967813553948	901.356002808876	846.632678124324	1111.87598673654	772.996624808514	1101.97667831085	1209.1139521529	1356.7257595508	602.813646311542	426.366101107491	670.507084633084	933.634792703657	753.75446898485	763.97959584327	1030.68783762048	974.410219056169	979.122268682481	340.826617171678	613.893707112862	890.83988586521	454.194422622972	1070.83366123153	638.197833933656	1162.05667115462	1090.62331971377	832.727189749512	1012.11713727445	1164.50927895524	1012.80349458289	1024.26305204448	907.870775452717	965.54608346363	859.159468216609	1292.64121208009	1069.81546121654	1277.51437673856	1091.88244705793
group3_bins.202	1920.63737606952	1630.99997853993	1862.30603192747	1123.53237644669	1576.16305946251	1332.37733942316	1294.6338959546	1947.206442169	919.48310599543	1074.89739775963	940.76427295956	1136.51351010855	1207.85117812763	942.708752566341	1349.08133706959	1213.89354396711	1845.03648128074	2065.70442617445	1606.55841547676	1521.67994291265	1444.18634178473	1643.10882329531	1383.07500139733	850.693448476703	1182.42661626441	895.55178636427	874.469384049099	1902.12567996222	1835.07337962269	2344.22453936168	2256.00649382822	1255.21732537526	1091.49502261199	1497.7238912071	1583.63714461919	1179.17304984196	1074.99237430714	1963.39984109973	986.767339878805	1274.77281399145	905.704968615883	864.727663721502	833.38156435268	513.602064143467	1420.67986011194	1586.54531864141	1434.48515940345	1393.91276339126	1592.19359121818	1276.92389862067	1748.74733921752	1062.62407842421	717.228428725006	1764.71548421443	1496.59566437212	1210.06428624703	1077.78939675371	1100.13684922732	1623.73145666869	1658.81852475901
group3_bins.206	292.431825754857	286.824979065163	195.659028857357	0	287.22443901309	0	433.029429780788	353.951200110061	644.44885962844	149.69641711736	281.252145032992	295.568435207997	977.945664307364	487.482313908701	531.989630670939	218.16424950659	0	224.324977091944	131.462886124451	227.731885738018	272.659169336807	1199.82353878744	284.292784538976	147.068898863472	183.529890390427	189.082674160963	258.915476677646	212.971085033478	309.396647278052	1385.64256194932	343.51517461932	282.289730868433	261.857232516134	172.723103022085	203.468091539278	195.395228421233	306.989070097813	194.264227384688	190.392655254891	626.516671996995	0	246.95010490162	224.005109326766	0	300.003831832033	206.947697489181	0	238.921996155916	159.790184617053	218.044656314019	224.012143027725	333.160078164792	156.66775463446	148.799270597289	523.183432635812	363.254598175358	306.346705591956	438.200061868397	503.913424391715	252.483670255163
group3_bins.223	474.332811537367	578.800036506273	783.717697497232	636.928569652842	495.526244494676	530.337560164555	437.732305105965	495.144525047922	800.065353983987	561.755010494722	484.423127024633	378.551983591144	700.20182203	514.000656522008	555.500900657441	302.158053328481	467.699245915118	691.768711596667	477.209191700762	552.526267538287	755.959564151331	344.069985729992	434.173069679701	441.988045874613	405.351499769311	328.884582304796	186.455668395252	510.737161480305	652.670574666874	649.539491429443	537.359865511283	394.748500312779	236.650507878941	275.204981962087	281.379119412106	376.774029654453	414.846221113817	365.853655672502	278.215466823848	316.08356533376	255.644366264685	200.01419321867	388.073624462182	356.867185480351	564.658392775842	503.88904228139	473.187907456164	610.126555753522	597.72570513201	492.098499796173	441.224881954117	398.850354678162	474.068942103678	344.998582666758	256.979144349627	358.309511077405	590.081784151681	468.432092363219	514.664596342409	551.752778594079
group3_bins.240	0	0	0	150.614553355808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146.531683947858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93.5939377419654	0	0	0	0	0	0	0	0	0	0
group3_bins.288	296.55135961181	308.255088411082	279.955963763836	0	354.867610203703	0	199.231682800829	194.032613377577	453.172676348199	293.38759127601	329.450069058799	284.784742361597	203.831090896615	0	146.067672390257	195.805623464779	312.360662501238	0	338.925727920128	304.275843238768	443.684930594799	302.633191171749	197.610182914619	105.12072219896	365.831903010747	326.994966626773	331.479444905695	330.280130920187	279.047075745335	168.924379504411	195.641375045274	188.779315652165	395.133377438128	0	213.046416560448	222.216942252917	193.040481536016	408.261635917048	281.851804067724	0	0	308.888980776189	403.180757250508	437.374730098157	0	182.498847817718	0	188.437077564956	295.332791020292	340.778990250644	294.569821318405	246.153053698721	298.087012774766	300.541875086805	0	191.273479686706	0	184.25736784129	0	309.810350189821
group3_bins.292	461.037015784053	617.606850854489	450.942380101176	414.368313994897	447.718888533062	302.371734615696	720.510897762326	429.7587317763	686.06528006434	737.319308323178	659.138766829544	627.772689702797	555.017780865219	351.961862349589	592.836555492119	561.969145106117	572.259099808396	790.141473326922	647.767104521714	722.308310961644	741.151238400763	902.526854945119	889.870095499236	614.013048516939	191.062912565286	630.643330561488	696.199537545571	512.527477554786	728.577976065787	707.534399388991	737.33525552714	626.721584043714	681.367327862571	765.812476854837	517.802548088479	606.626803344226	710.240431921704	760.045583412518	547.01255414177	747.242997783194	0	554.435269628919	328.164662306701	677.763762784822	653.87499549454	468.678191636449	346.056658591637	423.63263651009	470.815184425278	275.611602513905	532.234957030286	360.653441243922	532.245896277681	298.249421358288	608.033114373651	470.917530256693	560.392448360664	548.316001824395	552.815868973047	817.919386577107
group3_bins.32	393.343070631817	457.133409296597	302.881969067355	526.447032782506	281.769092623203	254.918824004451	382.345437208614	288.137242646629	437.126068340815	539.934526389066	0	361.881233100004	429.505439153602	505.057048328384	455.906851193778	380.95716911259	375.182126318906	992.068409700291	249.878692513035	306.487934446731	731.519607849527	654.436600547487	344.873158048638	291.226912153775	204.405756372277	302.230366973919	317.301074221312	437.028476583104	218.80672612657	495.596909839081	689.235269202706	331.201635100057	249.682454395186	237.352549677071	314.631965204209	683.155987099901	287.612216815494	612.329230385634	269.719576842063	366.582217236771	281.751771003457	285.829097354116	237.933156388877	235.895450418287	562.709850887172	326.12307836595	471.436545843391	266.772187422472	0	315.961524873099	572.018582114921	0	0	255.939509072459	562.743555418804	250.379603621999	542.287452570824	359.992441731162	376.216107791612	430.467922435825
group3_bins.323	544.750418705678	346.105115763558	330.776031875354	314.186695206648	430.957376464774	0	407.895568846835	443.47029170451	425.924844093249	339.978164206934	294.728870985076	342.646682968566	493.162739863941	212.660465790075	353.317630353096	370.311282573535	393.218300668231	502.647334741637	393.147164681136	339.056895968429	377.171690842582	457.721058891173	514.972365135738	304.430925922931	357.412581860414	291.984958141875	252.046823834946	448.735290489359	519.591514651148	420.204957476239	370.837515708053	245.727193262362	208.007748614831	328.235354393024	375.442410801689	407.011067334204	397.587023573276	359.909245964729	378.771803991702	226.494679003844	0	272.96990916627	206.610964903866	0	430.397310465257	360.266723121061	482.531360199599	320.66822214764	373.614357241089	186.815115043727	410.145514708526	234.532919808077	348.870538152286	231.566163542287	562.374880199992	426.775298148502	421.023536936163	336.787498608032	432.072965148984	418.06575852749
group3_bins.358	146.568447997514	223.351496610802	138.307254528095	138.246326553497	210.067586228522	194.308702621438	527.130031023024	340.927577981862	259.800634291676	0	0	279.973954759676	270.016758631704	387.559816447349	0	407.955878130748	0	232.682800687104	155.174391399987	240.452112425813	377.446271953655	219.338187544472	537.325468555987	157.000135341678	185.355862831099	657.671394592514	422.952842141106	452.253372709335	400.347403853784	0	584.048073645617	494.612951424178	703.128425805586	328.275620843852	189.686779189765	324.532164545033	272.583143442112	388.843406491208	696.764175627716	309.165536348691	0	387.670249584298	761.954498774918	0	190.219744025477	184.647604199699	311.887415896709	221.517949279307	399.993879678422	197.46732800718	547.436544228915	42.0425932534933	472.004568568441	304.828326711454	213.9872706893	348.2757452218	225.474867289966	383.172378633278	141.225254097036	266.678273238876
group3_bins.371	109.10711278877	0	266.115226365088	0	239.958562420165	0	0	1474.64286090751	235.865136986573	0	196.884901276523	250.398954380131	169.945785962071	195.89586023429	0	672.062780306961	49.9814399479788	949.178882928733	564.885903083571	288.165833770767	667.770376900575	114.02660608707	1265.33830130179	539.669321871453	0	1046.8848670342	261.317552953829	203.008148918664	372.09023067372	680.939446576648	323.818271667108	622.960127860473	228.905491694317	137.798258132657	514.68427837569	401.420503450413	411.359243091391	153.935425362623	489.092217272258	491.269014791609	403.29133566721	327.080733259014	309.728670946411	0	503.652071343803	534.835810950615	0	245.983805711332	1047.0440972068	153.277805118886	304.650241085884	284.058182133609	0	112.174861960736	208.231564481533	0	321.946706959819	829.726678846542	100.995809684601	132.497810983273
group3_bins.377	593.140624173118	487.645978841179	633.054060353829	534.336961209217	531.370502150505	492.508536355826	555.90716220017	370.813901579151	423.293199373078	419.759410019192	288.684985024161	654.938229195048	436.721043770249	404.920281815936	578.415303638943	225.140768287268	604.940636189011	466.616155303969	530.409102919536	235.093747787531	434.820993956436	530.002725838598	538.04469693941	362.676968626554	374.04230348813	295.432372964762	435.632525472788	515.495738308678	485.636743473524	654.337759095875	573.11588469634	383.363032100796	260.651563489399	0	320.283294454608	511.628550443162	308.324872497148	794.124410195818	339.907336290163	294.566096899898	224.820710124804	0	265.518798209776	0	452.085678371019	543.691437517617	609.340563215876	565.365215975649	422.267427419583	445.602287752378	525.382372857833	444.663813025735	499.193719137643	350.223414931854	962.608955621482	754.407299175234	698.400082789816	694.484945919835	761.907299618323	403.531606876646
group3_bins.39	266.654072387121	208.941870479461	172.655466808319	629.518622959642	235.610260908576	0	412.279386681681	165.426343379826	520.69559101243	510.604987228206	616.492466533748	368.972324746643	338.666414425282	453.404925230853	440.96598280391	266.864693672483	267.736759731045	439.88530984796	107.744155060201	305.654749441409	275.811462846694	435.114827158484	247.885705292225	290.252390597791	232.174831605986	209.277563638715	382.175623049906	188.895698337183	387.584021673434	332.708497177396	643.921648211124	441.704215380055	135.888574181267	203.870775637557	382.14685587284	298.422519015409	276.60398352928	581.19788441946	187.0051328154	180.527184792367	270.013030865374	257.707559754602	356.425089444895	256.151501532205	199.831024773725	436.532899446929	509.59863375072	518.002089956619	362.39537383009	261.234680077286	616.984447226298	515.256232046363	376.579169857704	334.944065017311	498.047065386558	443.836593944632	389.398881896649	560.874790461935	370.670901792618	393.071878040635
group4_bins.141	2536.1264822779	2416.94059952808	2665.30589231743	1775.42343190104	3051.6837440245	2311.81604716733	1925.15360597561	2211.85005208206	2533.68206153784	2715.03790707716	2277.77334965137	2120.12318566589	1383.66420455115	1470.52933687359	2004.61790886472	2592.09274307908	3146.20160963296	2471.30680323468	3306.80376353267	3025.15589381084	2257.88000367553	1386.01071792514	2480.98187179064	2484.91850203273	2850.98783602745	1844.23435951771	1948.00457168014	2015.51402737138	1872.77380836043	1509.8362012734	2003.65761854288	1524.83984746129	1889.6179592928	1738.02074948519	1831.01986951512	1576.2484729245	1630.57885353181	1580.17720251722	2222.92649631287	1034.49413268103	779.602570702067	2210.51929521679	2374.80288702364	687.97839750401	2533.3977524569	2514.77450446186	2580.95595745931	2392.63737097627	2564.90111937964	3308.26543738933	3053.22669849999	1692.5850369636	2960.14560579798	2705.6281954585	1510.48490662697	2020.42732305021	2602.19000466126	2033.96193207741	2002.93486238674	2897.03754550815
group4_bins.149	582.660128139184	197.383282553313	265.695845442937	589.111100545048	263.266692042029	557.322686643433	290.124858804663	432.143084032526	656.617395665576	706.381819853598	659.17985256888	312.299569198405	542.716874288442	445.959643735668	690.095799894261	579.349355405426	589.145616489598	463.438963842236	559.445145002897	414.769687694735	0	256.783137398509	562.050873695699	440.039203892312	0	265.741825750836	420.055381967988	307.887437556526	465.172582106915	0	665.763820990732	503.992078210442	374.295374232922	333.886502116542	548.470846002111	112.207641799128	486.724146972688	255.919361380651	338.995342531669	272.505406943268	252.397564044281	432.702587303133	534.601094627785	208.174998550834	531.860746542712	309.955622396105	367.495325758841	608.473963214823	528.239395589018	539.831113632838	624.575373050902	821.663287334142	449.845843597283	261.783726681661	291.645468994227	381.030618495316	629.725346326834	514.505420566188	378.353856985711	921.199706844581
group4_bins.196	973.767953322898	853.27655908186	841.875587558317	964.313974071241	808.843045346425	888.614270889564	895.577766201044	854.43380283416	821.329893952887	771.03812152388	280.56760554778	925.374933523806	1015.34195886698	592.993929112157	1021.12794210952	756.205476087568	684.287230466879	1123.08923756597	734.304430361038	911.554605287597	1082.63783324856	2442.44129458183	932.573517508495	503.72437961749	479.361855735299	494.69633218875	706.019532667183	564.603756473039	987.835643746706	1387.38017563824	1878.35263135691	910.692142427734	594.106941422723	521.626679155415	928.812876239675	768.397946948725	467.539596515647	480.332439062632	904.359512823119	1572.07770985099	700.195545815073	585.818094013032	800.827960146042	150.103624796206	760.507350254574	828.906397484333	633.549397529686	557.602039985544	1228.28402809766	793.802656396841	1312.88029534332	1210.86504667523	988.869257001289	692.343361653255	687.724238701938	1030.37913082097	1032.21435650894	1156.08402095929	713.721340953898	850.401189309143
