DATASET_COLORSTRIP
SEPARATOR	TAB
DATASET_LABEL	Phylum_Colors
COLOR	#ff0000
COLOR_BRANCHES	1
LEGEND_TITLE	Phylum	Colors
LEGEND_SHAPES	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
LEGEND_COLORS	#1f77b4	#ff7f0e	#2ca02c	#d62728	#e0ba1d	#dd3cf6	#9467bd	#8c564b	#e377c2	#7f7f7f	#bcbd22	#17becf	#aec7e8	#ffbb78	#98df8a	#ff9896	#c5b0d5	#c49c94	#f7b6d2	#dbdb8d
LEGEND_LABELS	Spirochaetota	Bacillota_A	Bacteroidota	Bacillota_I	Methanobacteriota	Thermoplasmatota	Elusimicrobiota	Bacillota	Pseudomonadota	Myxococcota	Verrucomicrobiota	Desulfobacterota	Actinomycetota	Bacillota_C	Fibrobacterota	Bacillota_B	Patescibacteria	Eremiobacterota	Cyanobacteriota	Planctomycetota
LEGEND_POSITION_X	100
LEGEND_POSITION_Y	180
SHOW_LABELS	0
SHOW_STRIP_LABELS	0
STRIP_WIDTH	7
DATA
937_SemiBin_148	#ff7f0e	Bacillota_A
MEGAHIT-MetaBAT2-S959.102	#d62728	Bacillota_I
MEGAHIT-MetaBAT2-S932.87	#ff7f0e	Bacillota_A
959_SemiBin_129	#ff7f0e	Bacillota_A
MEGAHIT-MetaBAT2-S970.243	#d62728	Bacillota_I
MEGAHIT-MetaBAT2-S971.50	#ff7f0e	Bacillota_A
MEGAHIT-MetaBAT2-S960.192	#2ca02c	Bacteroidota
MEGAHIT-MetaBAT2-S932.184	#e377c2	Pseudomonadota
987_SemiBin_26	#ff7f0e	Bacillota_A
957_SemiBin_343	#f7b6d2	Cyanobacteriota
MEGAHIT-MetaBAT2-S942.110	#2ca02c	Bacteroidota
MEGAHIT-MetaBAT2-S952.67	#ffbb78	Bacillota_C
974_SemiBin_337	#ff7f0e	Bacillota_A
MEGAHIT-MetaBAT2-S962.71	#ff7f0e	Bacillota_A
991_SemiBin_113	#2ca02c	Bacteroidota
MEGAHIT-MetaBAT2-S979.62	#d62728	Bacillota_I
group10_bins.399	#ff7f0e	Bacillota_A
group7_bins.351	#2ca02c	Bacteroidota
group3_bins.223	#ff7f0e	Bacillota_A
MEGAHIT-MetaBAT2-S983.51	#8c564b	Bacillota
MEGAHIT-MetaBAT2-S950.132	#ff7f0e	Bacillota_A
932_SemiBin_124	#2ca02c	Bacteroidota
955_SemiBin_146	#ff7f0e	Bacillota_A
MEGAHIT-MetaBAT2-S942.30	#ff7f0e	Bacillota_A
MEGAHIT-MetaBAT2-S942.31	#ff7f0e	Bacillota_A
MEGAHIT-MetaBAT2-S945.128	#2ca02c	Bacteroidota
968_SemiBin_116	#ff7f0e	Bacillota_A
MEGAHIT-MetaBAT2-S968.241	#2ca02c	Bacteroidota
968_SemiBin_24	#ff7f0e	Bacillota_A
group9_bins.80	#ff7f0e	Bacillota_A
934_SemiBin_124	#aec7e8	Actinomycetota
974_SemiBin_118	#ff7f0e	Bacillota_A
MEGAHIT-MetaBAT2-S941.34	#2ca02c	Bacteroidota
MEGAHIT-MetaBAT2-S945.70	#ff7f0e	Bacillota_A
MEGAHIT-MetaBAT2-S990.184	#ff7f0e	Bacillota_A
MEGAHIT-MetaBAT2-S946.235	#ff7f0e	Bacillota_A
MEGAHIT-MetaBAT2-S975.14	#ff7f0e	Bacillota_A
MEGAHIT-MetaBAT2-S946.206	#d62728	Bacillota_I
MEGAHIT-MetaBAT2-S946.39	#e0ba1d	Methanobacteriota
951_SemiBin_21	#aec7e8	Actinomycetota
MEGAHIT-MetaBAT2-S986.50	#ffbb78	Bacillota_C
MEGAHIT-MetaBAT2-S965.107	#ff7f0e	Bacillota_A
MEGAHIT-MetaBAT2-S933.151	#ff7f0e	Bacillota_A
MEGAHIT-MetaBAT2-S978.143	#ff7f0e	Bacillota_A
970_SemiBin_53	#ff7f0e	Bacillota_A
MEGAHIT-MetaBAT2-S932.36	#ff7f0e	Bacillota_A
MEGAHIT-MetaBAT2-S980.86	#ff7f0e	Bacillota_A
MEGAHIT-MetaBAT2-S962.187	#ff7f0e	Bacillota_A
MEGAHIT-MetaBAT2-S972.107	#ff7f0e	Bacillota_A
938_SemiBin_99	#ff7f0e	Bacillota_A
group6_bins.106	#7f7f7f	Myxococcota
group6_bins.9	#ff7f0e	Bacillota_A
983_SemiBin_75	#ff7f0e	Bacillota_A
MEGAHIT-MetaBAT2-S964.154	#2ca02c	Bacteroidota
MEGAHIT-MetaBAT2-S944.7	#ff7f0e	Bacillota_A
MEGAHIT-MetaBAT2-S984.21	#ff7f0e	Bacillota_A
group7_bins.426	#2ca02c	Bacteroidota
932_SemiBin_178	#d62728	Bacillota_I
group7_bins.369	#ff7f0e	Bacillota_A
group3_bins.288	#ff7f0e	Bacillota_A
976_SemiBin_24	#8c564b	Bacillota
group9_bins.96	#ff7f0e	Bacillota_A
MEGAHIT-MetaBAT2-S983.2	#aec7e8	Actinomycetota
MEGAHIT-MetaBAT2-S933.74	#ff7f0e	Bacillota_A
MEGAHIT-MetaBAT2-S950.5	#2ca02c	Bacteroidota
MEGAHIT-MetaBAT2-S990.160	#2ca02c	Bacteroidota
MEGAHIT-MetaBAT2-S973.238	#f7b6d2	Cyanobacteriota
group4_bins.261	#d62728	Bacillota_I
932_SemiBin_106	#ff7f0e	Bacillota_A
MEGAHIT-MetaBAT2-S962.48	#2ca02c	Bacteroidota
935_SemiBin_113	#ff7f0e	Bacillota_A
group10_bins.379	#d62728	Bacillota_I
group8_bins.65	#ff7f0e	Bacillota_A
MEGAHIT-MetaBAT2-S937.179	#ff7f0e	Bacillota_A
group8_bins.18	#ffbb78	Bacillota_C
MEGAHIT-MetaBAT2-S951.173	#2ca02c	Bacteroidota
group9_bins.52	#2ca02c	Bacteroidota
MEGAHIT-MetaBAT2-S968.88	#ff7f0e	Bacillota_A
MEGAHIT-MetaBAT2-S957.66	#ff7f0e	Bacillota_A
MEGAHIT-MetaBAT2-S944.127	#ff7f0e	Bacillota_A
956_SemiBin_215	#ff7f0e	Bacillota_A
MEGAHIT-MetaBAT2-S945.92	#2ca02c	Bacteroidota
MEGAHIT-MetaBAT2-S971.164	#ff7f0e	Bacillota_A
MEGAHIT-MetaBAT2-S935.32	#ff7f0e	Bacillota_A
MEGAHIT-MetaBAT2-S960.199	#8c564b	Bacillota
MEGAHIT-MetaBAT2-S988.9	#2ca02c	Bacteroidota
968_SemiBin_97	#ff7f0e	Bacillota_A
MEGAHIT-MetaBAT2-S944.84	#ff7f0e	Bacillota_A
960_SemiBin_66	#e377c2	Pseudomonadota
MEGAHIT-MetaBAT2-S970.110	#bcbd22	Verrucomicrobiota
MEGAHIT-MetaBAT2-S964.110	#2ca02c	Bacteroidota
991_SemiBin_110	#ff7f0e	Bacillota_A
group6_bins.56	#ff7f0e	Bacillota_A
969_SemiBin_208	#ff7f0e	Bacillota_A
MEGAHIT-MetaBAT2-S988.125	#d62728	Bacillota_I
MEGAHIT-MetaBAT2-S993.96	#ff7f0e	Bacillota_A
965_SemiBin_146	#2ca02c	Bacteroidota
990_SemiBin_269	#ff7f0e	Bacillota_A
962_SemiBin_52	#2ca02c	Bacteroidota
group4_bins.196	#2ca02c	Bacteroidota
