"ko_id"	"X932"	"X933"	"X934"	"X935"	"X937"	"X938"	"X939"	"X940"	"X941"	"X942"	"X943"	"X944"	"X945"	"X946"	"X947"	"X948"	"X949"	"X950"	"X951"	"X952"	"X953"	"X954"	"X955"	"X956"	"X957"	"X958"	"X959"	"X960"	"X961"	"X962"	"X963"	"X964"	"X965"	"X966"	"X967"	"X968"	"X969"	"X970"	"X971"	"X972"	"X973"	"X974"	"X975"	"X976"	"X978"	"X979"	"X980"	"X981"	"X982"	"X983"	"X984"	"X985"	"X986"	"X987"	"X988"	"X989"	"X990"	"X991"	"X992"	"X993"
"193"	"K00757"	16.6187029547019	15.1228631953937	16.9596550215863	15.7809647550549	14.6225442632615	14.0177518902514	13.9223808663436	15.1994299380921	13.892121796273	16.0032878635677	17.286086237689	14.8886207761246	14.8896931031532	0	15.765352402009	16.9175900634129	15.8595261039535	14.0725881926881	15.9751934849159	15.9766287424927	14.5302638387259	0	13.8302124669184	16.2518101434604	15.0981866163419	0	0	15.0657292468482	0	15.7869136403942	0	0	0	14.5979528469577	0	0	0	15.3038305279456	15.6781860266038	0	0	0	15.0273383143713	0	16.7017359992673	14.0273147616348	11.9393522603567	12.5142646869099	0	15.2217168902801	0	0	16.0800932280629	16.1255942904904	16.6592661059475	13.786696480286	15.6103219147609	0	0	0
"194"	"K00759"	16.8165670686812	15.778905541772	0	16.3609322305599	17.1394135654088	14.8447565193563	16.0169865369571	16.8923545187324	14.8175492763931	15.8191762381743	0	16.2423638157822	16.30890749009	0	15.7024905507684	16.0924218065845	15.1628134155326	15.7293766461304	18.4937363608533	17.8872976391277	17.1631023105794	15.8310050506571	16.6857398515152	18.0615829964904	17.6105609503474	17.4064708878674	17.7974547467279	0	14.9094058599567	16.0840528267463	16.9027409753974	0	16.3782769992503	17.6054946663126	16.7996437655483	0	0	15.6148711646189	0	17.3840225642208	0	15.6364978865716	14.1733959944821	0	16.6108171885689	17.4998133311502	17.5453018437192	17.2878356425004	17.5892114015124	15.6953689330469	17.0145177577861	18.2978140778015	16.9640724947569	17.6975775877189	18.130074970642	17.0546196906551	16.7039781824405	13.4707920591934	17.5622419415047	17.4171062039783
"195"	"K00760"	18.0014815258638	17.40323257032	16.0037999681811	17.2028809518781	17.972104642885	0	18.7247727180569	18.2855074454834	16.6862028508641	17.5212781981426	16.8045014641453	18.0761398859222	17.674835048473	16.8189160509411	16.9079353986808	17.7547963015363	17.5194618133494	17.3252101719347	18.3838915347363	18.3357106383166	18.4371666189134	17.4855711394973	16.9764023667858	17.98117169216	18.0779133583982	18.444356835618	18.5011576350262	18.750140778877	17.9937902837966	16.207693459533	18.0459282571601	16.5644954820965	18.1056837315227	18.6157556757138	17.580811570622	17.9430756061731	15.3910104814222	17.723533330395	16.807291948421	17.1453136253882	16.3899723204167	16.3276910229725	15.4862451148483	16.0767725820818	17.7738813889697	18.5622423348827	18.0972563656483	16.7526508431627	18.8358155302562	17.0396645349769	17.2364221855573	18.7853334908574	17.8297162754278	18.2794564778653	18.8448444830059	18.0818043636767	18.0852908180985	17.2114476567181	18.5841688550069	17.3247286168453
"196"	"K00761"	18.2461647483334	17.1541026583001	18.1768395990454	18.9256469537274	18.6452974518727	15.208515123427	17.7486444047114	18.2047772531419	18.381328399992	17.8497966392565	18.7326851562203	18.1378249401098	18.5750054757344	16.9113217503764	19.3043899980712	17.1738774728652	17.6097997878656	17.4268885195933	18.3150621870147	18.4609686226396	17.1919214321615	16.9267450486379	18.2346440248393	18.487132703434	18.2319371234968	18.1514130324544	18.3081456417353	17.7959077487159	18.6220740993053	15.2669690776564	18.234174482758	17.0907551163067	17.305807898929	17.4835376035893	14.8491337359308	17.7011954941515	16.9689165688099	18.3211734304421	17.452169801942	16.6279286072688	0	17.3570694107112	16.8866477804375	16.3693991450626	18.5916687294863	17.3814188355188	18.7829979114394	19.2622596853746	18.2667667931981	17.8515302973459	17.9233983980146	18.1986850950452	18.2779848462468	17.9042240816196	18.2995826332216	17.4502443287092	17.1242193959833	16.7755120847996	18.4500737862092	18.483142813502
"197"	"K00762"	18.1576084580484	18.1389942387968	18.3047673127049	18.7758382135425	18.6855141825638	17.9817065286359	18.0403178273657	17.6201368958688	18.4011060745477	18.0450028509735	18.4438790261465	17.9835397373825	18.3593940581831	18.0275844599012	18.8273073884706	17.6704199939178	18.458841197244	17.7169600369693	18.213418606934	18.2974448275255	18.3004162063225	18.3100371945422	18.4532842552084	18.5174967402466	18.680208574727	17.9674473334341	17.3290156613726	17.6742682748855	18.1565929583614	16.8268718410691	18.4426140282447	17.7350002362148	18.004661990755	18.1327239185982	17.1015847669036	17.1069972643086	18.1080267284838	18.4158028563848	17.1996508313914	18.0173942744464	16.705115676003	17.9668183278522	17.791387900024	13.6661552213311	18.1512132347421	18.1582717127883	18.5891328080734	19.0887080690687	18.2055800242702	18.6224204031877	18.317990695685	18.7448252922026	19.1219161329163	18.5734175761227	18.3340567931886	17.8044036252079	18.372021371368	18.2184941192861	18.3453704659576	18.7355602450256
"198"	"K00763"	17.5631346230212	15.1758307166763	17.0440520649482	17.7182712428445	17.9440302653019	17.4468884155107	18.5966110366238	18.6962142239849	17.931942895149	17.8228676238884	16.769705556738	18.0179233779483	17.9883111415653	0	17.4862764625457	17.6176498434835	16.838637782942	17.893518065778	19.5722803337941	18.6305813502462	17.7164946516568	16.5537885938419	18.0417601357447	19.4554401903243	18.6142252648117	18.2057436598023	19.0019180110888	16.9978509300959	18.7413857478577	17.5673065791799	18.8574115586136	14.8824199908763	16.9686972952883	18.5303606911656	17.7182909306934	16.9601267348736	15.5056853450968	15.9302051134304	14.1471055832942	17.9903007867641	0	14.4028509506282	14.216911740723	15.9551389812095	18.2259927901468	19.2771808159076	19.1538497974673	17.9853555727555	19.2780687561854	19.0512735886715	18.4026924213703	19.8728037575987	18.1957453007444	19.1184588383317	19.7830536581919	19.0962532208542	18.5852460153971	18.096689470674	18.7509038942619	18.6619573781867
"199"	"K00764"	16.7227248731438	17.1987376896871	15.4256077008524	17.0611946404963	16.6283164309364	15.9259779916551	15.4463836365115	15.4161100012972	17.7967233416333	16.2612933667649	15.212359721853	17.1959573266065	17.3594479502575	16.5891092668022	16.6728388808963	17.5011967658382	17.145014268374	14.1831734898205	16.7204543819605	16.2435859084347	16.6102320241597	16.0440766313232	16.7494594103323	17.4276020367647	18.0817844818233	15.8240423600206	15.5280291064322	17.1057184516193	16.6527985702257	0	16.2126554221109	16.3726370674557	17.1562818926005	16.4172928023495	17.2351648910903	13.4693187622234	17.2254690592424	13.7786432721669	17.473313535419	14.2068967808449	0	17.7206689522672	18.0126644782079	0	16.3911731675955	15.9725457310629	13.8709077631657	16.5033492812905	16.8771540616836	17.529963537428	16.7759234310664	17.1289602889095	16.2652319334447	17.4187984403384	16.7622198411032	16.6894143250079	16.7534125133098	15.0020323771987	17.9450384674349	16.380097462804
"200"	"K00765"	17.8903245782615	18.1174376955786	17.1382873478977	0	17.1579594157491	0	15.3392831153572	17.3253234300032	16.7627799593234	14.357299879731	14.6688423912816	16.5611682532386	14.1859828634706	14.8195355594018	16.1769347621154	16.9189242357023	17.4901779254285	0	15.9447395615823	16.331171872705	16.1413065914316	0	16.0919615858378	17.5504310031653	17.4329314160736	16.0390298361273	0	17.32204422141	17.1259467540958	0	15.183810978171	15.6758416915052	16.5337932227951	14.5265694607642	0	15.8421318863561	0	13.9922207208153	16.0024828972983	0	0	17.7418276704491	15.839679193553	0	14.9767970232649	14.3265634830732	0	14.7368597074225	16.0906375304564	18.4211925838529	15.4035371697352	14.3081823110311	16.9782907524626	15.6677749489683	0	15.9198973811479	15.1886575054081	16.7781779770493	16.0651867345833	14.9456824667906
"201"	"K00766"	15.7067176108912	16.654402414006	16.0858685965225	14.2418642837034	15.9148506991532	15.2709419842335	14.9829480322486	15.2603393023447	17.4585250846495	17.0711355078873	0	17.1916352328972	17.7301168040319	0	17.4402794895739	16.5563321317826	16.3860737452707	15.8508306482317	14.9928192113026	17.2430700455125	16.0687789999357	0	15.1488081381865	15.298032058674	16.1732639990186	16.1343710660017	16.3174557914203	16.2909058265679	16.151884819655	0	17.7475497809544	14.5135685721801	16.0838582799865	14.22549245292	14.5346486481934	15.403588200531	0	0	16.0684337748563	0	0	16.2665721787864	15.8554663807673	0	17.9528350473113	15.1819426505954	16.8042442501865	17.124939389598	16.7341634434952	16.8646208486437	0	14.1629729004075	15.7837694318477	15.5073494825562	0	14.2634438742218	17.2925173929088	0	16.5674533504025	17.2036388561915
"202"	"K00767"	17.5289186905433	16.3059591201872	16.7408114741182	17.463107265439	17.5351345954414	17.9644281461712	14.3780899500058	16.0351985590816	18.249280013621	17.5775847736257	17.3491472758803	16.2875084786994	17.5459402504722	16.4650502664041	16.403649892151	16.3464015585017	16.9174621256683	16.5194064533028	14.440669089737	16.1494931540062	14.2330051079963	15.1387887054852	17.0078556381752	16.6771283266946	16.0185878637258	15.6943794985067	16.707914394266	15.9497984892579	16.7536729305708	15.9371832294714	17.1985347552497	16.58141825382	16.9939973261642	16.6440354351914	16.117615862925	14.9448794984689	17.3402872858827	16.2183959357462	16.9753056062159	16.1236843869699	0	17.7892954187277	16.5583602676772	0	17.501996907143	16.6119738611048	17.0769747968976	17.2353805391835	16.3519318818576	16.9493035716845	16.1699986623965	16.3405721375218	16.1886580026268	15.77433966791	16.2389308804139	16.0941845173449	16.7737042206522	17.3070609316591	16.1326031955099	17.3856219662295
"203"	"K00768"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.7212076647124	0	12.731359936734	0	0	15.6764630187724	0	11.9640910009258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"204"	"K00773"	16.6167528840568	16.6516969039746	15.5895037246575	0	16.6099793089527	0	14.9998752316843	16.3602599766905	15.2031632447767	0	0	15.3123904239638	0	0	0	15.7837360538383	0	0	15.4896115119291	15.7982373697197	14.5169806731681	15.0352516675272	0	0	15.6433530397314	14.89779525398	0	15.9252675157042	14.9565768982427	0	0	14.7829443575811	15.4712555902131	0	0	15.5488868304641	0	15.5814580097867	14.9823329313137	0	0	16.1496437158151	14.8723196402602	0	0	15.0003367959682	0	0	14.8606838248585	15.9782900174032	15.8832729806224	0	14.7864919003485	0	0	15.7890587670836	0	16.2722731074762	14.814045374849	0
"205"	"K00782"	17.5305954352289	15.0714827932301	16.8770406763727	15.7905451680382	16.4223187800376	15.4699247913558	15.3295781237472	16.0624647090796	14.9062962214016	15.1346538604606	14.7922613679173	14.9504133976176	13.0238386627135	0	15.3115903845274	14.114079775797	15.9799508482105	16.0988415976159	0	15.3496971425232	14.9137560973757	15.0411518751627	15.3345857723396	0	0	13.9018886883412	13.9991620912033	14.7490205187861	15.8062690742518	16.5040257724595	16.8725992644539	13.5505562653729	0	14.9021720479339	14.752086900254	0	0	15.4305117184373	0	13.8278026975204	15.2755509758158	14.2022736126408	13.7127959013401	0	13.4561296610989	15.7567916430649	15.8395659271154	16.1319784331898	16.0017485566597	0	15.2945801165079	14.9460181495136	15.5765342313197	15.3515297556985	15.2942235998977	0	13.8513434957564	0	16.1159313905729	16.615225623639
"206"	"K00784"	15.8763619888093	0	0	14.733500989637	12.3249195868109	0	15.2965274710408	15.3666132040141	0	15.5082382764157	0	14.7998791088668	16.3780706041142	0	0	14.9758128619028	0	15.1707325117609	15.4470432904995	0	0	0	14.7372402095407	14.1468128214182	0	14.9011034419349	15.399885168703	15.1404913740737	0	0	0	0	0	15.6916657292252	0	15.3200807387997	14.2978345029841	15.2164370873163	0	16.209752902852	0	0	0	14.1201934377713	15.2718202960707	14.9283118429105	17.0260573929617	0	14.9454745723781	0	0	15.5710602529796	0	0	16.8242162359968	0	15.639320983612	0	15.9822823236398	14.6155274065051
"207"	"K00789"	19.1083592177195	18.4326626842187	18.1973298465829	17.97167311805	19.2705512248535	16.9915187771622	18.7471769910732	18.8249862592317	18.5607158873203	18.6854068176503	18.7204594481558	18.6791653715829	18.2946071036439	16.0021906359412	19.3044613791775	18.833194699432	18.8544211849941	18.5410743545922	18.4085277957133	19.1484817603009	18.8828015274	17.128631520272	18.8969184729185	19.0124032567922	18.3312598037083	18.4297262264274	18.5716176965654	18.1478928225342	18.9144528676869	17.401635053947	19.0460761753958	18.0065154847694	18.0236923517752	18.4253188860887	17.4764575561054	17.8409405160426	18.0630194400776	16.8485411100857	17.8982246146742	17.3947314977444	0	18.3335466810376	18.4397706225168	17.3172243872415	18.8339218875234	18.3988589400822	18.6758183078785	19.4607309754589	19.4634103578457	19.4595529026696	18.8756078885282	18.7129683939434	19.5055387069344	19.3886498366594	18.7242623118491	18.3970593455424	18.9824956868709	18.1268880607522	19.0495250111644	19.5673906707503
"208"	"K00790"	15.4308595831603	13.7347593046398	15.7917694143786	16.8887608683846	15.271064144821	0	15.657599760901	17.3937594778658	16.5694265119708	15.8689243187583	17.7292780902802	17.7335110309177	16.2305381185357	14.731155990649	17.4337473016623	16.9084178012583	15.6429912937943	16.2221747190732	17.1406086951513	16.2175787541843	16.678555974937	17.3375249661856	15.9326027026765	17.2432520366083	15.9308704306749	16.7787001046254	14.9017252172714	16.4197318807368	17.2624656567173	0	17.7338039472144	0	15.6292805201743	16.9036348918268	15.0463435244323	15.2940155553627	15.3001208505898	17.13535102228	15.679841045165	15.3838132692761	0	14.0331404098158	12.4108417794318	0	16.7716967970536	17.1896513437641	17.5408743552101	18.0471778866125	17.7517460336347	14.1156065223178	16.3969148247401	17.8322036192634	16.1783584412943	16.3088156082308	17.3508023784771	16.8686863624494	18.1188737887702	15.1004915815014	17.4981100937654	18.1682202512264
"209"	"K00793"	15.5092520104701	15.3183460476499	0	0	14.5438979469066	0	0	15.1391705717308	0	0	0	0	0	0	0	15.0723132227823	14.7777107789239	0	16.274792747415	16.4713939700819	0	0	0	17.2336549118401	15.6881262338492	14.9055750748799	0	15.2332318071166	16.9385796899319	0	13.7917887414146	14.9952119068375	15.878712756951	0	0	13.8460042352055	0	0	0	16.1237403735664	0	16.5272381738729	16.3159947802667	0	0	15.7302950175976	15.7154322782008	0	15.0430191141273	0	0	16.9166643409027	0	15.6849219489072	17.4722483822297	16.152266284143	0	0	16.0825746528457	16.6939985929744
"210"	"K00794"	16.1066241024099	16.0304485409565	16.7597470768553	16.9508027545802	14.93142644344	0	17.320494626397	18.1394340682466	17.0547835423708	17.7527551940793	17.9604808782053	15.7019930291634	17.1539516755378	17.6730215364589	17.5848482053895	18.3650343015801	17.8079876695633	17.4196486170129	19.0284898879621	18.5742459345151	17.1001920478336	16.1102394841515	17.1347349228641	19.318768163505	18.3333744245825	18.2573124215599	18.550986138858	17.8364245822026	16.5292982960633	17.7214317331051	18.7980339060623	16.892894740541	18.1924675088671	18.7733309887995	18.7727271495569	16.5309779427282	18.1125111787076	16.5915495268338	17.5038433639372	19.1775539489546	0	17.3192266942824	17.5161438540914	0	18.2493269673754	18.8821619189326	18.6896950913195	17.5577477637453	18.8762229244103	17.4546446969535	18.6431893138872	19.6888017035458	18.1207309060357	18.7945928951416	19.5400970023479	18.6900725242366	17.431545833102	17.0189141395945	19.0009279422318	18.9874562937145
"211"	"K00796"	0	0	0	0	0	0	0	0	0	0	0	0	14.8305253235848	0	14.8339221950471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.5191034617151	0	0	0	0	15.0656300676114	0	0	0	0	0	0	0	0	0	0	14.3612622079786	0	0	0	0	0	0	0	0	0	0	0	0
"212"	"K00797"	0	0	14.3874307526516	0	0	0	0	0	0	0	0	0	0	0	0	14.7888826773285	0	0	0	0	0	0	13.8259460214062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.0607457428517	0	0	14.3141701374877	0	0	0	0	0	0
"213"	"K00798"	17.6208535600074	17.9710782791162	18.2816567940746	18.5451400214608	17.8667991931879	15.4205155313975	18.1362251446462	17.6593108755945	17.3940090619293	18.3509896043551	18.0454630520849	17.4660469582666	17.4674917596244	15.6976418165331	17.9295281668288	17.5165111669563	17.9351230714838	17.6199780419351	16.7043806121996	17.9597485029722	16.8562913672595	14.9499204613499	17.9353722014645	17.7306241981188	18.2458713318697	16.2106334592153	17.153372381743	17.2559565755174	17.3457678947323	14.1527948912804	18.447502878463	16.7377765224497	17.516584908313	17.2286433070651	16.4522362703802	16.4029992426735	17.5435963754742	17.3295491553688	18.2695908104668	15.913045422912	0	17.7000855742513	17.2282313826075	0	18.3063651853449	16.2159916284968	17.6328445335456	18.2845737536337	17.8892285801274	18.4609098859174	18.0518843527535	17.1673936168735	17.9097285373871	17.9222719699778	17.8022842448151	16.6302803048237	17.8553546083432	17.757002918567	18.0495460790245	18.5566647596631
"214"	"K00800"	15.8487876654551	14.4927231030411	14.7945438826363	13.8540593766143	15.5179402120144	14.9825274748644	12.6471346407019	14.4130071148668	14.1881895475277	12.2312618837276	0	14.5331066218333	12.8744272918179	0	0	15.4697011353154	14.368945597824	14.2856957878756	0	15.2070511402754	15.5997528717389	12.6542050360419	14.8360658649506	15.0448205515823	0	13.795894973877	12.1906839732093	15.0334492767812	14.7478675684268	0	14.0914866081306	15.7268618532893	14.947949278863	0	0	0	0	13.9827375564938	0	0	0	0	15.6911884241386	0	0	0	0	14.6607339758588	14.7139599714603	14.5228912949782	14.6982068148326	0	15.2370571570055	14.6533318787361	0	14.6350225991164	14.5620789913451	14.5310210241396	14.4522886692567	15.6492759618895
"215"	"K00806"	0	0	0	16.7833036538645	0	0	0	0	0	0	0	0	0	0	15.4900865136899	0	0	0	0	0	0	0	0	0	0	0	0	0	14.7610239832773	0	14.5541695444582	0	0	0	0	0	0	0	0	0	0	14.763224030747	15.0202555878415	0	15.9712452247362	0	0	16.2237203592886	15.4233669526499	0	0	0	0	0	0	0	14.4597970346259	0	0	15.0354204628545
"216"	"K00809"	15.4103743655346	16.5884831917922	14.7631706269058	14.4485956751559	0	0	14.3292927662476	0	16.1639123956307	16.4419565128353	0	15.4164033816441	16.542013028951	0	0	15.0245508078987	0	14.7066074167761	0	0	16.1562220709666	15.8727014946191	15.0235246851326	0	0	0	0	14.8920638594668	0	18.0860106372503	16.766737323673	16.9364341125126	0	0	17.1225164718689	16.8094668589657	15.5235129519253	0	0	17.1696601858146	0	0	0	0	0	0	14.0182410956853	14.9591221750121	15.2932034129402	0	0	16.2663852609915	0	0	16.6553331911182	0	0	17.0533572411922	15.0934956263398	0
"217"	"K00812"	18.2153804442586	18.2312608170407	18.6249191321009	18.1515492135682	17.760423475325	16.324097513542	16.7741323173915	17.4814270898358	17.4443734321986	15.7830425530538	15.5633759515295	17.4676782848317	16.3809519102689	15.4396744144421	17.5388160862008	17.0416377337032	16.7611824220586	16.7454946238644	16.8020708544976	17.7006794041154	17.8259912057318	15.3492420359574	17.2958427141238	16.8233427078232	18.020668042508	16.684352186457	17.3687095576983	17.4478736927413	17.2676757228672	16.3376494061607	17.542620932796	16.6802586238001	17.2265772253312	16.8765800067833	16.4148002380859	16.7873430802374	16.4418316114451	16.8535595522652	17.3218723568884	16.6590042477942	0	17.0751349090529	17.1297566129446	0	17.2240268525095	16.7028543294039	17.3405204871866	17.5185760612984	17.0265404023693	18.9016102216035	16.6091853452709	16.2987609619584	18.7369088244042	17.0206331719317	16.7601764091838	16.8326267566257	17.2015624259455	16.1203562891744	16.5892268835642	16.8766180188039
"218"	"K00817"	16.5762018991061	15.9811723419263	15.7049306125271	14.1230438103858	15.8675463704315	15.7400890732682	0	14.7917378774633	0	0	0	16.7549746750843	15.0146061915317	0	0	14.4930625963728	13.9997743127313	0	0	13.9718619860857	14.8367564181612	0	15.3246748264041	13.2692854212748	15.905498167011	0	14.5299052723393	0	16.6295128068293	0	14.4855765784886	0	0	0	0	0	0	0	0	0	0	15.7568991392429	15.0595705980783	0	0	13.8699093328276	0	0	14.6026495038719	15.5864276276323	0	0	0	15.2320311623372	0	0	0	0	0	15.225665810945
"219"	"K00819"	0	0	0	0	0	0	14.5223067174606	0	0	0	0	0	16.6932966952995	17.0023379544408	0	0	0	0	0	0	0	18.1170907810572	0	0	0	0	0	0	0	19.4493487379836	17.7423657408521	17.2389619634895	0	0	18.1429192270975	0	17.7088423359571	0	0	19.3350666899798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.0655294404815	0	0
"220"	"K00820"	19.2259395320573	18.5538036084676	18.7655909723951	19.101493328873	19.5445581986175	18.6083569620482	19.0075397848535	19.2217077777443	19.5157006214347	18.9398195627605	19.2597747853127	19.2035094468228	18.9377450125012	16.4221809351371	19.2736567511345	19.3472202589073	19.2961659247589	19.1053319336984	19.6965558512833	19.9199434852462	19.0570612224115	17.7375808736964	19.2217220364492	20.0432366795265	19.7224234305312	19.3318503655711	19.5160440461547	18.9480993713766	18.7368672110571	18.2040392549185	19.6710037653872	19.0288877970652	18.8385709955898	19.5787412429833	18.405323300135	17.7151037471656	18.7660987578668	18.5667860884865	19.1020692720818	18.818463098681	15.7788685865576	18.6709631505016	18.4926001412229	0	19.588383169694	19.2179120766268	19.7880398359703	20.0120722396006	19.7116374604998	19.6635114919138	19.5424967296078	20.1312944092889	19.6170721714107	19.9923904833754	20.0602119297895	19.4739734287801	19.6636542819096	18.5170466709291	19.7145118957629	20.1519020315438
"221"	"K00821"	18.7130963370963	17.9533324250823	18.2498662484349	18.0315758188816	18.9917325081488	18.4848034756539	18.0474406692346	19.0325387563313	18.1917001079456	17.457249607143	18.4183393749544	18.2028119374581	18.5476985058147	16.6217727780632	18.9512050900411	18.3784978222005	19.3162364392815	18.6826041217852	17.2503545207762	18.7065292275534	18.2724598920127	18.4898948963542	17.3331284712158	18.7540776153832	19.0394046785963	17.1834718354384	17.4838304489959	18.7994647358542	18.5055919475994	17.3771919917943	18.9539444950563	18.0961059351606	17.0235838708802	18.4004047044052	17.7505584148083	16.9369053212432	17.4661696705392	17.9363715044761	19.7225579796479	17.5333796200917	14.6158554574023	18.5885363840666	18.7437455001154	16.4877514471886	18.4591037176292	16.5107506631099	18.2112949031239	18.6141912220847	18.6877935775499	19.4501530738599	18.3444708384125	17.8469265484138	18.3564889300629	18.1660915693567	17.897961250539	18.1795602364749	19.0177268994999	18.8221769968836	18.1293710378126	19.6336792438479
"222"	"K00826"	20.3529395300891	19.4819540608162	19.411634538025	20.6336099290993	20.4348794678825	20.2558045686748	19.5486533334655	19.2574936156769	20.6745396251956	20.502026932699	19.8397731459286	20.095403385527	20.2815337071557	19.6221269833529	20.7017582188995	19.1859042159587	19.5176922417291	19.3410240389892	19.4340595878506	19.9312737045124	19.4902782985504	18.6364665944618	19.61937854161	19.6030714943762	19.6869788272913	18.6738142784683	19.1927820377725	18.6325458928923	19.6771240303556	20.046129062153	20.4281278967978	18.5105774340914	18.0395358174735	19.2134440441652	19.1491603665551	18.9861674722549	19.3899741476438	19.435385268446	19.1137885797664	19.4929664997221	0	18.649166486897	18.4238099248121	0	20.3489493928089	20.2980244991658	20.0964369694713	20.3975410569095	20.2468349297703	20.3813701994256	20.3850589758369	20.1505949470695	20.2961759734396	20.0194923470927	19.6630672939199	19.3482283264788	20.3073612468078	20.2127319371647	19.932628421702	20.5676653436124
"223"	"K00831"	19.6802763707308	18.8469520019208	20.1350402869667	20.6479878931064	20.4298790246082	19.7635405004467	19.9118352228525	19.338095072895	21.3186562279901	21.0905338674947	19.9446549183527	20.2938222712002	20.9143860959293	20.5767913278352	20.6218129060154	19.2169869363678	19.8906436579485	19.7072334166896	19.1220036990434	19.5597507203551	19.5549994291366	20.0724004371845	20.1018822197299	19.8792130588225	18.3194738057636	18.0402480684926	18.4757757339011	18.077670248308	19.7130191420445	20.8409884331344	21.175892836502	19.0796272393633	17.5018514867377	18.2386201638445	19.2677701676906	18.8390054016595	20.197209063205	20.1412232835055	19.0655063091097	20.2347827247952	17.4992259733028	17.2025591745205	18.7949742314401	0	20.3035071475849	19.7212841513299	20.3590748336642	20.6525065776444	20.7743257545385	20.4954131251549	20.8153648554625	20.3707701462587	20.4320308296356	19.2753721703269	19.8895583817874	19.8184866063407	20.5844510697056	20.878315848497	20.15570579863	21.0793358427687
"224"	"K00832"	0	0	0	0	0	15.7090923694396	0	15.0286667429317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.2575314613054	16.1963769394743	0	0	0	0	16.8544833817307	0	0	16.5860780495936	0	0	0	0	0	0	0	0	0	14.6487149193349	16.9844700493965	0	0	15.9192966569614	0	0	0	0	0	0	0	0	0	0	0	0	0	15.046376902047
"225"	"K00836"	0	0	0	14.4983276043555	0	0	0	0	0	0	0	0	16.6062041892099	15.4887780186983	15.337076709422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"226"	"K00841"	15.1015491762249	15.0600931963027	16.218099445939	16.6562247474568	16.8695887895491	0	18.6191786499463	17.8364970126115	17.4943124521695	17.9640351049862	17.1192289875291	17.7902495226537	18.0766248252283	0	17.2174476612884	16.5242274127839	17.3890646942684	17.3957558894173	19.3040019158352	18.7666974614994	18.0665845529393	17.8260178665394	17.2557980216614	18.2838689436546	17.7664636469738	16.5062851955727	18.8708341387838	17.335566517702	17.5064770202072	17.3215423977312	18.9243642380926	16.5330915900145	16.176481599651	18.385980911918	17.2330758372639	16.224500424168	15.9511059560979	17.3456175867045	15.6613284978879	17.4113929943255	0	0	0	16.1047968539947	18.3956918887392	18.9376960494658	19.1864307288833	18.1015415280632	19.0192508736827	14.7231158589501	17.8172425241929	19.8809711697099	18.6980037411013	18.8630446192128	19.3162039465033	18.8056989469422	17.599641822212	15.2986235951409	19.0015026677969	18.5690153106182
"227"	"K00844"	17.4760522230044	16.9003452232271	16.8651095017613	17.5194607274911	17.3838634238079	16.3514902485719	16.4501793370261	17.2442433664258	16.8801713382516	16.2709113419678	16.8026630719941	17.0305575823107	16.2875966180115	15.2779150748907	17.7698352517707	17.5989861405738	17.4768602413393	17.1493019169872	16.0420512836732	16.9627652604746	17.0151998140309	13.4240900408382	15.9449682052885	17.6995120820195	17.6314778361169	16.8448499074535	16.6130724829529	17.1826838869953	16.7870827681911	0	16.767144740317	16.2254497769664	17.2252026476075	17.2930432471735	15.7086059253315	16.7194150304212	16.7881120372078	16.5788664379008	17.5282840378007	15.0616752288626	16.8710313996157	16.1747470963173	16.3643426088809	15.3775534977943	16.4525580504984	15.5065461284469	16.8369626259514	17.8887255034504	17.5068452609157	17.3916879175183	17.0935763075652	16.1798137457921	16.9683295684151	17.1963247412311	16.0259424895481	16.2673473403857	16.7365338415913	16.6003559087759	16.3642388864355	17.2610222162453
"228"	"K00847"	14.6080337330417	16.8279587245006	15.0427034572799	16.0016813565347	15.2110375254318	0	0	16.0747193311853	17.5991201882683	16.6438000490844	17.2740575895179	16.5411795968172	17.4678508787759	15.5641596077218	18.141209589885	16.2566846093252	15.8541093251153	17.6234449447708	15.6178828081566	17.2939297484799	14.70484699987	0	15.8845213106168	15.5374811245133	16.0633431355656	16.1336212534223	15.2103299177499	15.1656676850268	14.0246999434133	0	17.6453159483383	15.7280729766981	15.9471841445508	16.3746699296215	14.6981343383111	0	17.2577330269194	14.6687622857146	15.5985309806082	0	0	16.2837810328478	15.4784890510647	0	17.3986401361361	14.927730120239	16.3423814234283	18.0141861170186	17.4090524355579	16.7203003133103	15.4536158670859	17.209111973969	16.7670113867424	15.8005929039765	17.136776445058	14.2515626525779	16.8530110173009	0	16.8900523146564	17.9623857518692
