X932	X933	X934	X935	X937	X938	X939	X940	X941	X942	X943	X944	X945	X946	X947	X948	X949	X950	X951	X952	X953	X954	X955	X956	X957	X958	X959	X960	X961	X962	X963	X964	X965	X966	X967	X968	X969	X970	X971	X972	X973	X974	X975	X976	X978	X979	X980	X981	X982	X983	X984	X985	X986	X987	X988	X989	X990	X991	X992	X993
P5993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67024.9944974976	0	0	0	0	0	0	0	81497.5112992981	0	0	0	0	0	0	23091.1641947444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57011.3160947776	0	0	0	0	0	0	0	0	0
P5995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20234.0665171768	27137.1853874777	0	0	28745.063018928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P5997	164951.91712362	0	0	0	0	0	35993.5158051659	109705.810280983	0	0	0	104170.599976826	0	0	0	117809.629910147	0	0	0	0	224932.537509931	0	0	163612.278249609	173756.541079664	0	0	195611.151010739	133908.284813561	148839.041405038	0	0	0	56148.1858678547	0	198590.849143526	0	0	150075.773013612	0	0	29253.9682973661	0	0	0	0	0	0	0	0	174630.284034096	0	0	0	0	0	0	0	0	0
P5998	131846.619219064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145996.55470831	0	0	115639.512172761	44574.4002151122	0	0	226604.329929548	98851.6566529251	0	0	0	0	0	0	350898.987300631	0	0	85727.3744163082	0	0	0	0	0	0	0	0	0	0	0	164822.211420445	0	0	0	0	0	0	0	0	0
P5999	143412.787981115	0	0	0	0	0	0	20545.4514377404	0	0	0	23312.7719025288	0	0	0	20054.3541419472	0	0	0	0	105670.753657343	0	0	105378.338395121	111274.64210649	0	0	96092.7044372558	46269.9051781487	0	0	0	0	0	0	53428.8316366	0	0	85699.1579300361	0	0	21839.1628723735	0	0	0	0	0	0	0	0	129551.28802746	0	0	0	0	0	0	0	0	0
P6000	155291.913865774	138977.124915941	174305.515753363	0	179994.101406086	48609.8848847125	63488.9925333727	0	40134.6467010234	99084.0332667388	192434.3173778	210328.292281947	0	0	29357.706496632	159417.626615078	171091.772365847	82706.5713001691	142454.907564718	137593.893219783	97209.7448164962	0	62453.2720976608	72832.2777561741	147686.67870928	49485.2295340364	59580.3438039284	145224.599995863	57263.6947305211	0	64140.2627003726	0	167699.661167067	53060.9207898503	112023.011539821	123073.661281832	18534.6900435205	43479.6133568643	74020.8417285599	0	0	76354.7545130048	143024.440578269	0	38184.0403124486	101185.844357748	57393.4895069021	94558.4797130278	71003.2170120674	182802.599818667	175672.546084854	72820.8201936868	179250.334704265	162960.97851766	63172.3347246881	125061.950834032	74233.4068230088	109373.594559415	99121.1121719646	110307.772707518
P6001	152818.166188775	93406.1854117655	127825.628715744	0	111062.266405439	0	116426.472312884	131775.693766991	0	0	45139.9796850418	118165.907331924	22053.157125695	0	0	130067.169008323	110146.014616536	77654.374988367	116846.518104971	130497.603543664	185433.411443187	16991.0722744439	27454.5683021576	167299.949476767	188120.488080108	53595.1571836389	24964.2408726768	142809.608123161	131453.09073968	61191.7127542096	57491.6841852931	0	41667.3606234597	60357.2283541984	35548.1287991106	90628.1960611501	33256.6372056248	0	158822.07518891	0	0	79845.2928958	58907.8911565412	0	30894.8783108522	0	0	43333.3924899572	70143.3467081435	101444.494103304	168107.884207774	28822.5605740826	120346.994837678	79727.1516926523	65977.8915041413	96331.8397100206	73840.9963603864	63605.0155576587	63744.8012036164	80879.7878411576
P6002	11743.7740657579	0	0	0	15664.3559179748	0	0	0	0	0	0	11625.9897232598	0	0	0	0	0	0	0	0	36709.9661300041	0	0	0	0	0	10272.7257188702	0	0	0	0	0	20528.7396619492	0	7472.57459815883	43157.1556563026	0	0	28602.6772618817	0	0	28519.6997520713	44257.3665865808	0	0	0	0	0	0	0	11172.2697884352	0	0	0	0	0	0	0	0	0
P6003	400454.424460898	103258.495342288	112787.000580586	65415.2006075764	70144.8304782045	29476.0135074344	133194.08328208	216875.157453816	43530.8035483209	0	0	209922.702487316	64343.4208929251	0	45603.7792926875	247423.682208848	78714.5798260246	32890.1777917206	94300.4300879071	119715.093346941	666892.865509917	149042.647055206	0	424835.455084286	241628.487563353	65806.2766924373	89013.8337059433	322120.983611154	330282.199224719	256695.406207442	0	0	0	86679.9053651774	61279.6736893998	308534.262357507	0	83812.0373353262	225934.246536035	33618.9560277038	0	46554.8320184616	46759.7780364769	0	65597.372244064	108215.737552935	12498.6832006835	101552.650068324	136940.394949236	116183.986507091	518503.258588577	58400.2847207127	118093.753884407	110139.607474137	0	115342.534950934	157391.284022488	88158.1821082872	87023.1140470718	57943.9545833437
P6004	168340.519518571	8593.7423930514	0	0	0	0	32659.4859322769	116161.562523886	0	0	0	177265.307559613	0	0	0	234597.251226907	0	19872.073311471	0	76495.30040445	771189.805932492	14353.808196651	12519.4879097639	536304.173768731	415518.356878478	32582.9128823214	67958.583622633	651311.548173206	347392.271028572	236647.910782782	0	0	0	173532.709456368	47697.9080942417	846442.998039696	0	0	398951.552371055	0	0	135328.336386769	54123.000453492	0	0	0	20551.4824184662	0	9352.44445454763	0	549694.92599737	49891.2664815609	51499.1421523858	58570.2766434588	0	0	53645.7373112578	0	46291.1062037513	39138.0882627359
P6005	252811.806627136	63591.3943562618	77596.1858717509	20096.6742320538	45936.4698397507	0	67247.7799524071	173150.682499619	17082.7900752684	28853.3853733263	36995.304430691	133625.149016267	0	0	0	142651.288739684	85852.1367767012	123763.699262216	62114.5513065226	153305.243402887	459375.000369814	42024.3041251699	62167.0892474843	343064.125379461	161253.099017694	35364.2827003034	36781.1362664942	178107.709714636	304553.72065008	138311.205460362	35274.2554376826	0	0	68986.8485821084	39825.8849867601	393799.810111288	36821.2270437245	32092.1652303452	187560.484283174	32991.1265144107	0	50732.6421888468	37953.1294548382	0	40209.4260913978	44773.6466713213	34391.0613030507	29506.6009013075	59761.9080874875	56787.1835551023	470747.841917941	33628.1577588474	71107.1147879479	112047.747410527	34768.428189231	55122.8686903445	53243.2385826601	57073.4196766608	49146.65095513	39955.357464233
P6006	191233.185100546	0	0	0	0	0	0	117951.918228694	0	0	0	115602.214513761	0	0	0	91477.9440921226	0	0	0	29949.5339671776	363370.249524708	0	0	210298.540957829	125958.153818992	0	0	131169.770199071	169596.629210822	35204.8374561454	0	0	0	41375.5158219224	0	194271.749623123	0	0	147170.359170043	0	0	0	0	0	0	0	0	0	0	0	302865.707538152	0	0	0	0	0	0	0	0	0
P6010	40711.8963692295	0	130857.300408244	83821.3455275366	0	123149.997063358	114871.386815552	96355.7859439062	77237.6515085905	0	68877.124303915	0	70126.6564575416	60995.199443641	49754.258329754	43436.6084356372	87342.3894043388	75435.7599684602	65692.6649332292	87008.5038045472	24713.3389065813	88628.6697878548	119701.007955906	55186.6360225122	110824.652366929	0	0	32402.6622154374	140902.687118576	69115.7512698302	91473.7112708051	0	0	31676.8103029227	0	29034.6129801443	40988.8170576409	97623.0364785525	0	21293.2986150425	69303.2347057248	0	37462.2653116971	0	0	91787.348325968	0	96758.9226989969	87280.4023866038	84154.459588185	154935.70425424	67603.7222817448	99314.5926931663	103274.605404575	90884.1266699138	87270.9408299337	78746.4306008873	96759.178544119	112839.948007895	82450.8833434589
P6011	84742.726476709	0	0	0	0	0	0	0	0	0	0	28246.6538078802	0	0	0	149981.359004383	0	0	0	0	61916.8342931637	0	0	191587.973466586	242772.26361435	0	0	32414.4235713594	0	0	0	0	0	0	0	0	0	0	68940.5316557808	0	0	37119.2061170598	0	0	0	0	0	0	0	0	106469.091892656	0	0	0	0	0	0	0	0	0
P6012	121334.788631163	135135.783144272	61523.8963642332	14569.9519964877	158178.550982494	88088.5118070618	33305.4331624134	24842.2744078398	74529.5013565725	41085.6879884992	75692.2059136407	110024.779003419	0	0	11750.5997829461	78902.9570113098	102586.714062576	80279.269479752	48340.3648843488	153068.492575767	76047.0851870646	56476.3185836512	25490.5571312007	60987.7003729212	220866.524205526	89293.4154930541	26845.0591850738	127226.429818645	60243.0676051672	18938.2432939078	18163.8660690512	58770.3202899108	144186.930148912	32300.3539110572	66801.8872971322	80778.1622523393	12583.5490149253	15230.727030995	154143.585485918	0	0	360433.949782223	231319.389220983	0	12683.9822091705	33309.5724487452	21677.8849902807	23836.5186792382	27484.4569515014	100143.655783047	76645.2242101975	23213.8153296183	70432.9038881219	77578.4402035695	11822.8106628115	15159.1607064277	43569.0053327178	23385.0515460452	9860.93997854798	41609.3665430675
P6013	96804.2178239178	0	20195.5017378419	46459.1603664944	26592.5810625409	12819.2287185434	19705.317034211	40633.3620980773	67481.0296475948	44681.7830928082	20490.602019286	100846.492140704	54735.5853499201	0	65052.8896920553	91779.3396014492	29424.9104530437	45496.586528421	21762.7689790795	56602.0088413483	56323.2374672201	19478.1744060029	46661.6802405976	107887.03568528	79486.5592904854	0	40629.7898562102	27210.7077992725	17533.3677908538	19491.0415657496	58036.8373072336	35079.0697220436	27082.2590115075	54891.6442600796	0	36927.7474152533	15123.5987204495	21651.0044912385	75093.8593240491	79712.5017242325	12177.5446600049	81975.358157568	26169.2643169915	12279.9233820898	13754.4429538845	21298.1271107369	76735.1571791903	86737.7962697713	56539.2969704953	59726.8381081912	95280.9268065181	66938.4765032273	62990.3184119526	14009.5519081554	20301.2557561314	15139.5827719091	63485.8030035578	48533.8857446863	54035.8813944105	90220.7778400728
P6014	59390.3793594437	0	0	0	0	0	0	25122.8011213336	0	0	0	33932.7608908415	0	0	0	75550.7383141894	0	0	0	23746.591284958	62359.5866933413	0	0	101337.525126382	130585.449544748	31197.0082710387	0	90952.1601227597	0	0	0	0	31406.4270013448	34620.1816969591	0	30194.7174524526	17687.5890505475	0	61704.1225884316	0	0	71135.5111200069	0	0	0	0	0	0	0	0	48246.5729258757	0	0	0	0	0	17948.4397479972	0	0	0
P6018	17473.8375069084	0	0	0	0	0	0	0	0	0	0	21365.0078532502	0	0	0	0	0	0	0	0	0	0	0	0	45117.4865481393	0	0	32516.7277677681	0	0	13308.6276890884	0	25544.5517040059	0	0	0	0	0	34465.4582940662	0	0	40129.2083225602	0	0	0	0	0	16428.5844280639	0	0	0	0	0	0	0	0	0	0	0	0
P6021	208414.480501581	0	0	0	0	0	0	57498.7533845393	0	0	0	94245.2165252502	0	0	0	0	0	0	0	28017.8628929124	175176.229261609	0	0	0	0	0	0	84096.0692122228	171566.309580707	0	0	0	0	0	0	0	0	0	121733.106037326	0	0	0	0	0	0	18650.7732244023	0	0	54762.9459509066	0	109815.079123267	0	0	0	0	0	36700.9400521578	0	46198.9387233576	0
P6022	62706.56569399	0	0	0	0	0	0	0	0	0	0	20891.2709118341	0	0	0	60290.1167851017	0	0	0	0	92926.1831349543	0	0	38165.7701641175	95501.2478879437	0	0	68747.5759810491	0	0	0	0	0	0	0	0	0	0	66440.4158768195	0	0	0	0	0	0	0	0	0	0	0	31364.7255040913	0	0	0	0	0	0	0	0	0
P6023	720874.570876906	1110729.80257151	964872.09260508	610067.290865818	1007763.81871643	679498.657720513	775561.831289061	941469.544945774	664284.675823504	725362.093039815	945490.9955799	823624.138423016	504037.816979954	392081.319289285	729093.466289058	1225286.40080936	1095095.97612779	1081532.29103618	869439.907356123	1203013.33745719	1079285.45049844	493885.28240512	843866.376017797	963002.554516522	1430316.19134131	916749.216604583	674990.501548818	636483.758681237	764693.100517437	866085.364710886	684937.340502484	455559.909260717	459294.232922037	570441.47757587	743528.398453153	817392.153618409	696323.907783192	856237.287707691	1026678.46148712	490048.496085915	321737.505381796	640146.271402881	1091957.31492904	53565.759706965	757907.357994176	668677.125986101	778540.023409293	822592.515890712	806575.704449201	897572.592333076	957410.58363214	873619.022540648	1212937.23791648	1122848.60867776	660968.86687528	692179.818891014	798580.629309877	815633.665187735	780632.28237316	909260.661588524
P6024	28435.3463920236	70534.1020849405	12772.3265097591	0	0	0	0	12557.0834586024	0	27606.8738047419	0	62406.1436718266	0	0	0	164661.474445447	0	44735.5419307472	17112.661844972	42117.8865418817	50380.1334028976	0	46181.4430798178	70265.398834635	113299.468708991	38650.9794631228	0	97670.2856304908	55237.5131234716	0	43217.1927331835	25641.2709528723	22850.1437192212	0	0	22603.1057658858	0	97439.8075466743	42054.9006038703	77967.8254881064	0	0	50580.549494715	0	67171.9854570046	0	0	0	33608.6681852829	78931.7533413583	103116.889644125	0	22977.452756223	53655.9158131197	0	0	58000.9392632295	0	42084.8238628024	57837.1110147559
P6025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22481.3034594833	30677.7150684958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25079.0297866076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P6026	37600.1812482604	0	0	0	32948.0831383153	0	0	0	0	0	0	0	0	0	0	9592.83310122114	0	0	0	0	0	0	0	14129.1818123317	36596.283474766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20187.8936900139	0	16345.046021951	0	27418.5853262522	30894.8987335059	0	38813.6894227004	0	0	0	17809.888846897	25106.39867065	0	0
P6027	33672.6015334976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43626.0392351505	0	0	0	0	90170.9332077915	0	0	40802.3674286838	57071.5333266894	0	0	53962.4915768104	0	0	0	0	0	0	0	60579.7916538637	0	0	35412.8468488064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P6031	24768.1920551033	0	0	0	0	0	0	68872.9356432751	0	0	0	124373.882337567	0	0	0	114741.612696872	0	0	0	0	337204.457981065	0	0	91175.1275039375	136873.243633721	0	0	135985.827101817	64137.4644231075	22842.8643736607	0	0	0	0	0	131723.438991398	0	0	34484.0541811342	0	0	0	0	0	0	0	0	0	0	0	188090.396688411	0	0	0	0	0	0	0	0	0
P6032	0	0	0	0	0	0	0	0	0	0	0	64878.1911478986	0	0	0	0	0	0	0	0	233019.550329307	0	0	47976.9424075479	0	0	0	80235.1294253342	0	0	0	0	0	0	0	33957.0396969796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201491.761774108	0	0	0	0	0	0	0	0	0
P6033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33537.4286309533	0	0	0	0	96207.4915080019	0	0	0	30491.8344977857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100762.797874352	0	0	0	0	0	0	0	0	0
P6039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35688.8578580025	17344.670565441	0	46133.4175837544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31515.7563790564	40945.2712668935
P6043	0	0	0	51108.3231597384	23421.4069613035	0	0	0	0	0	127749.603648488	0	37089.7486872518	0	79763.5247607203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24967.7726100735	0	0	0	0	0	0	34037.7645762245	0	0	0	0	0	0	0	33963.4601024631	0	43810.7933104509	24542.0596930469	0	19225.6574748581	103610.621284143	17365.4699112495	0	0	0	0	0	0	100258.775115267
P6045	0	13689.7591141079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49268.0123031717	0	0	0	0	0	20792.4882390814	0	0	0	0	0	0	0	22265.3770020889	0	0	0	18347.9834761992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P6049	0	0	0	126149.971055476	0	0	430309.004393586	0	0	69161.1801105215	0	80054.789813587	91748.5246653851	0	0	0	0	0	0	266214.948038816	274057.909393864	945879.828132143	0	237551.93838166	110094.476805447	136218.845807986	1005298.01861758	0	538603.521051881	0	519045.772177291	0	0	0	0	0	0	279092.81086257	0	168911.904496428	0	0	0	0	1045780.80390559	384925.118425749	734553.179435971	621120.847163025	764771.961050937	229121.562056437	521625.473824603	618825.011052142	372743.078263307	409287.621338959	633664.337955122	213228.910600796	482781.866368064	288556.91904249	560530.612259517	589921.763306122
P6051	27133.9566181649	19857.1562250435	23212.6491250014	23727.9030778229	22974.9770925907	0	20808.3005351235	20871.4907008689	0	19507.991777189	48695.7233382612	22290.6920206474	0	0	0	17939.4723688735	20769.9181248536	21153.8313149056	17750.2645003326	21132.6569804294	23517.7192385381	26724.9604461798	29277.4926926467	17993.617496177	22083.5147055072	0	0	18148.083748967	20006.1578948631	0	20147.2193148037	0	0	11681.9261341337	0	0	0	24454.481255396	0	0	0	21366.2789658773	0	0	23489.2715952262	22507.7417904813	24756.2756093833	0	14180.0448787166	17379.87081138	0	0	26367.059189714	19042.2341076015	26928.308242603	0	24017.4440410072	17979.7539216078	19636.4652650521	18131.5600317544
P6053	12421.4492192681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5263.04124119734	0	0	0	0	0	0	0	8285.53624008243	2996.05053897548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6346.83504689827	0	0	0	6147.20675400519	0	0	0	0	0	4943.26597245646	0	0	0	0
P6055	0	0	0	3799.15359989891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8854.51687074665	26403.0758754481	0	0	0	0	0	0	0	0	0	0	0	0	0	5624.71899632709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P6056	0	0	0	27365.133410355	0	0	0	20576.92981076	28226.5884587633	21061.031484507	26349.1128193393	43712.3802506163	27321.2296201138	0	28844.727464455	0	0	37859.1894558687	0	0	0	65233.5348832009	35049.1229038797	0	0	37250.9585460165	30727.1953613739	0	19836.6504003071	36464.7494025599	28222.633068233	93608.5571683919	0	39088.6786371773	0	0	93702.9078067567	33196.9606741716	0	0	0	0	0	0	0	0	14215.0324899626	31076.8263622936	12460.4305558295	0	0	0	0	22540.9153833216	31677.2290963526	0	24220.5956356346	0	0	24112.6047560924
P6057	23790.8362395228	0	40809.4886212971	0	0	0	0	0	21830.2573758904	28547.4264949995	0	0	0	0	0	0	0	20734.0597378506	31506.2787573759	0	0	23383.2584431255	0	0	0	48011.4602143147	24032.483709236	44091.8553000314	0	0	28680.606163248	37557.5789077975	0	0	42727.4453880702	0	0	0	0	0	0	0	0	0	0	0	35067.2919156703	32480.3145713384	18537.3734497673	0	0	0	34204.9679712839	22505.7630446083	0	0	76190.2880173485	0	27438.9469100229	0
P6058	68400.9826762929	0	0	12197.4277896665	0	101251.281534623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16624.2630759248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63022.3052135536	0	0
P6061	0	0	0	0	0	0	0	0	0	9088.0045922445	0	0	9048.80630076373	0	0	0	0	0	0	0	0	107310.200086372	0	0	0	0	0	0	0	0	10679.2349400162	0	0	0	0	0	7144.5978863249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11704.8758042855	0	0	0	0	0	0	0	0
P6063	0	0	0	29129.6581207786	0	0	15707.1377820828	0	33254.878543607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41900.1463792126	0	0	0	0	23310.3371553587	0	0	0	0	0	10000.7318201541	0	0	0	0	0	0	0	0
P6065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26867.7653643009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51850.4997711729	0	0	0	12440.1351499057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39493.5922697177	0	0	0	0	0	0	0	0
P6067	0	0	0	28788.1337440119	0	0	0	0	0	0	28466.5850342242	0	0	46404.4038640067	0	0	0	0	0	0	0	68631.9711643698	0	14454.0313018537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P6070	0	0	0	0	0	0	0	0	19063.884516206	0	0	0	17351.8953115119	16096.4707978589	0	0	0	9561.53331159072	0	0	0	39099.6100834498	0	0	0	0	0	0	0	5372.05455200802	6938.70788837673	35054.4984672903	0	0	0	0	50744.9514440067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P6072	0	0	0	111878.260762871	0	0	0	0	319170.540650257	17708.7879104667	0	20135.4895280811	143720.842769284	37727.1312250648	37481.1649567676	27407.259734632	0	26598.9453029005	0	16869.4879511977	0	56120.0960774144	0	25345.6042264699	31688.9994557028	31542.5382476609	25521.2091963768	17262.4066578623	18658.085662556	37125.5617845623	60758.5776324468	55050.6953943341	33293.326501526	27471.4152548873	38840.3308098133	45668.7293436159	36380.1924611484	18600.6745613298	18804.7888246703	360728.082639463	0	33171.0105872486	41267.1848812212	0	249340.422591721	0	0	23408.2196629934	119698.950677959	0	0	55067.9108053192	27006.7091870966	0	0	0	752775.486271462	0	0	56107.2989195475
P6073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82450.3383146957	21132.3496545201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26231.1461337181	0	0	31642.8018307642	0	0	76534.5498401421	0	52689.2388565507	78139.7446689442	0	0	0	0	0
P6074	114245.275413348	72551.9418620475	114938.07639276	45648.0245872069	30432.4718195065	50659.0167728435	22309.7819696483	44420.5920712153	59433.9730831794	54031.0951667603	37528.2945452719	21031.4399561514	53547.3148302618	66275.2205575821	34333.2979348243	0	45191.5712509629	35469.495531728	73813.2765725317	46637.1956720335	0	0	28273.6291548686	56382.9888257528	0	35164.7864083828	0	53084.6720239605	77284.1272824951	30212.8464048768	82555.7047930737	0	42988.2561852142	0	0	0	0	0	0	0	54311.3011257646	0	42068.4969186831	0	54411.8831774732	47015.4815522276	44734.6547845421	83943.9998485336	101388.314616947	44735.8672220977	46492.0329836253	0	39813.2503336726	0	43524.3007807575	67905.8643444044	88416.9560163067	42803.7450894662	99549.7685014564	89886.2271173003
P6076	0	49771.3308510419	35083.9860393762	0	34498.3269443284	0	0	0	0	0	0	0	0	0	0	45955.3004265487	0	0	0	28722.1942657935	42395.6820478486	0	0	0	72411.748008528	0	0	62668.4006296996	0	0	0	0	37632.5813930453	0	0	0	0	0	76735.3600784643	0	0	36752.1657756398	74838.9458685474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P6077	0	0	0	1807.9342967581	0	39228.3291797155	0	0	33913.924249845	0	0	5726.47195836234	25674.5480748891	99284.923060538	12740.8645795859	0	0	0	0	3148.53146838174	0	0	0	0	0	0	0	0	0	0	12790.7792865356	30064.0645505884	29124.2862557654	0	19844.3228443238	0	23943.7320762134	22583.2721850858	20070.5072598201	0	0	29569.0632403191	0	0	0	0	0	10391.6200912723	0	18065.472169558	0	0	0	0	0	0	16917.909566133	13486.2717114378	8444.74708776979	0
P6081	0	6588.92003042406	0	2804.65306514159	0	0	0	0	0	4435.75952228522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1563.38193731577	0	0	2229.1149900005	0	0	0	0	1048.7307371672	3522.02484085703	0	0	0	11716.4101382464	0	3274.33608249149	0	0	0	1439.26689383645	0	0	0	0	0	0	0	1975.45914930651	0	728.829990178243	5553.3118193711
P6082	53446.8823959945	60460.5736347623	64711.9177776464	64921.3496807766	61197.5782803297	47210.5325443427	61042.472867457	54509.4444942403	87224.4556455916	52080.617679048	99963.0964986981	93162.9806450595	61109.1292513865	60195.6572247783	82327.1453411112	0	65876.6108367853	62021.9889922823	48508.1301906211	82271.110520104	96278.4915877472	79819.1179767312	80746.9842319015	54263.3575463619	71210.4114285772	63889.8351896418	50570.9878176551	59622.4610255133	44306.0163491643	61732.640468918	72986.0217304837	69223.293132266	73092.4343748642	52978.2778606394	77415.6364601843	0	53428.0546370869	84485.6582231202	52364.8294816668	78048.5782777328	0	98013.7209518833	145037.139464093	45912.8817562707	73292.0615163263	44098.0347555946	59990.5240505477	78171.6728900883	54835.285717122	74006.3597203188	42095.3409898821	35987.6394056165	80056.3774038641	90402.9805402727	59457.0789381281	35309.9260351249	50806.3074388359	50185.3214712644	51954.2169373771	53993.2489007581
P6085	0	0	0	0	0	0	0	623497.735844888	0	0	0	266808.654415561	0	0	119947.979608491	0	0	0	0	455956.384299409	0	0	0	0	0	0	0	491136.845574755	366464.65006195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215656.857600419	0	0	218422.081148443	256433.207083354	207504.163981824	0	236276.830215152	262054.252806476	229957.615935384	171970.530388953	183144.410623503	149886.409908197	0	0
P6086	22117.4811804826	32549.8250194898	19430.4766067225	0	21891.3263532386	0	0	25094.7508059336	0	0	0	24934.1588557541	0	0	0	29147.2054120836	20668.2113768665	19257.9014548185	19125.6961419677	22339.6067544376	17697.4833714707	0	12473.2041408973	17354.5910270493	45172.5161132769	0	0	37047.3083589703	12799.7702951055	0	0	0	56286.0180452991	0	22012.3329776375	0	0	0	30459.3398408761	0	0	55773.5304785824	27642.1536972378	0	0	13789.3192802245	0	0	0	31647.0273574077	0	0	21342.2818325462	0	0	0	0	0	0	0
P6091	583747.697122617	324596.21841957	358631.033252836	494730.272087478	551691.98451261	188420.670474972	286971.606834579	378392.969129889	230661.587438647	629265.568126069	127485.894347898	261485.299419378	181300.729878874	92124.2247722049	149596.187478796	83509.9727231555	360886.928291971	460478.01445533	305433.554706099	471628.686508199	425651.211196029	85341.197998915	434499.887174494	109298.428445636	158817.245850454	73551.2349505956	179731.103999097	59276.2056613873	172380.945192414	66797.2066604715	456275.984378282	64495.5295663873	43382.4891006516	64875.7466427619	39289.4970436167	36569.9484274892	53739.2961030491	56895.8484730891	120921.467003197	35236.431305307	0	38259.2063239301	63094.6685806396	156663.640946182	550280.988215034	563997.606110216	514500.392654778	716138.295926818	562550.674785805	821638.220607215	737880.999217554	203366.46944633	741628.72618321	207038.590674458	139562.088011789	528568.23233185	827576.467363515	276212.017579353	177986.718502306	270606.581493898
P6092	0	0	0	101099.997177204	0	0	0	0	59198.946524679	25974.9105685727	0	16441.0019804642	101015.691871342	41833.2825467081	138306.451245624	0	0	26863.9826275047	0	0	0	102952.745080358	0	0	0	0	0	0	0	28198.3345119368	21147.2461313488	74026.1264101483	0	0	34345.9643980919	0	135671.57011788	119271.646810291	0	137725.6585439	0	0	0	22254.5617302282	32269.00346114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P6093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72996.5402114668	0	0	0	48386.849431635	0	0	0	0	0	0	39929.3501552569	36510.769873531	0	0	0	0	0	0	34086.7377309525	0	0	0	0	0	0	0	0	0	27427.649169135	0	0	0	0	0	0	0	0	0	0	0	0	0
P6095	0	19479.6680546098	0	84904.3243762512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115818.831009378	0	0	0	0	0	0	0	0	0	0	0	0	0	23152.9289053853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P6096	0	0	45125.1520476394	0	47417.0486367258	0	0	0	0	0	0	0	0	0	0	0	0	0	37774.9945953904	54935.785031822	0	0	0	0	0	0	0	0	0	0	77582.6454573931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90504.5094541959	87958.9877334588	63541.1808810855	0	59848.3675936997	43312.9734449475	0	47608.7614182333	0	0	0	46423.4876446816
